date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:59:28	21407/21407	---M--	200	added ('OK')	image/jpeg	etag:%22539f-64319c2b-2d191d;;;%22	https://thuocnam.autowebsite.vn/wp-content/uploads/2020/06/video2-300x172.jpg	C:/My%20Web%20Sites/thuocnam/thuocnam.autowebsite.vn/wp-content/uploads/2020/06/video2-300x172.jpg	(from https://thuocnam.autowebsite.vn/)
23:59:28	79060/79060	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Oct%202023%2022:21:32%20GMT	https://thuocnam.autowebsite.vn/category/cam-nang-suc-khoe/tai-mui-hong/	C:/My%20Web%20Sites/thuocnam/thuocnam.autowebsite.vn/category/cam-nang-suc-khoe/tai-mui-hong/index.html	(from https://thuocnam.autowebsite.vn/)
23:59:28	6475/6475	---M-Z	200	added ('OK')	application/x-javascript	etag:%22194b-64319c2c-2d2611;gz%22	https://thuocnam.autowebsite.vn/wp-includes/js/dist/vendor/regenerator-runtime.min.js?ver=0.13.9	C:/My%20Web%20Sites/thuocnam/thuocnam.autowebsite.vn/wp-includes/js/dist/vendor/regenerator-runtime.min3937.js	(from https://thuocnam.autowebsite.vn/)
23:59:29	19142/19142	---M-Z	200	added ('OK')	application/x-javascript	etag:%224ac6-64319c2c-2d25ff;gz%22	https://thuocnam.autowebsite.vn/wp-includes/js/dist/vendor/wp-polyfill.min.js?ver=3.15.0	C:/My%20Web%20Sites/thuocnam/thuocnam.autowebsite.vn/wp-includes/js/dist/vendor/wp-polyfill.min2c7c.js	(from https://thuocnam.autowebsite.vn/)
23:59:29	9720/9720	---M-Z	200	added ('OK')	application/x-javascript	etag:%2225f8-64319c28-2c97bc;gz%22	https://thuocnam.autowebsite.vn/wp-content/plugins/contact-form-7/includes/js/index.js?ver=5.5.6.1	C:/My%20Web%20Sites/thuocnam/thuocnam.autowebsite.vn/wp-content/plugins/contact-form-7/includes/js/index04dd.js	(from https://thuocnam.autowebsite.vn/)
23:59:29	23261/23261	---M-Z	200	added ('OK')	application/x-javascript	etag:%225add-64319c28-2c980e;gz%22	https://thuocnam.autowebsite.vn/wp-content/plugins/devvn-quick-buy/js/jquery.validate.min.js?ver=2.1.3	C:/My%20Web%20Sites/thuocnam/thuocnam.autowebsite.vn/wp-content/plugins/devvn-quick-buy/js/jquery.validate.min4c71.js	(from https://thuocnam.autowebsite.vn/)
23:59:29	74102/74102	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Oct%202023%2022:21:33%20GMT	https://thuocnam.autowebsite.vn/mua/	C:/My%20Web%20Sites/thuocnam/thuocnam.autowebsite.vn/mua/index.html	(from https://thuocnam.autowebsite.vn/)
23:59:29	18911/18911	---M-Z	200	added ('OK')	application/x-javascript	etag:%2249df-64319c2c-2d26b9;gz%22	https://thuocnam.autowebsite.vn/wp-includes/js/underscore.min.js?ver=1.13.3	C:/My%20Web%20Sites/thuocnam/thuocnam.autowebsite.vn/wp-includes/js/underscore.minb37e.js	(from https://thuocnam.autowebsite.vn/)
23:59:29	1340/1340	---M-Z	200	added ('OK')	application/x-javascript	etag:%2253c-64319c2c-2d25e2;gz%22	https://thuocnam.autowebsite.vn/wp-includes/js/wp-util.min.js?ver=6.0	C:/My%20Web%20Sites/thuocnam/thuocnam.autowebsite.vn/wp-includes/js/wp-util.minf049.js	(from https://thuocnam.autowebsite.vn/)
23:59:30	9566/9566	---M-Z	200	added ('OK')	application/x-javascript	etag:%22255e-64319c2a-2d0def;gz%22	https://thuocnam.autowebsite.vn/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.min.js?ver=2.70	C:/My%20Web%20Sites/thuocnam/thuocnam.autowebsite.vn/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.min44fd.js	(from https://thuocnam.autowebsite.vn/)
23:59:30	13534/13534	---M-Z	200	added ('OK')	application/x-javascript	etag:%2234de-64319c2a-2d0d89;gz%22	https://thuocnam.autowebsite.vn/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart-variation.min.js?ver=4.8.0	C:/My%20Web%20Sites/thuocnam/thuocnam.autowebsite.vn/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart-variation.min287d.js	(from https://thuocnam.autowebsite.vn/)
23:59:30	16652/16652	---M-Z	200	added ('OK')	application/x-javascript	etag:%22410c-64319c28-2c980d;gz%22	https://thuocnam.autowebsite.vn/wp-content/plugins/devvn-quick-buy/js/devvn-quick-buy.js?ver=2.1.3	C:/My%20Web%20Sites/thuocnam/thuocnam.autowebsite.vn/wp-content/plugins/devvn-quick-buy/js/devvn-quick-buy4c71.js	(from https://thuocnam.autowebsite.vn/)
23:59:30	61365/61365	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Oct%202023%2022:21:34%20GMT	https://thuocnam.autowebsite.vn/danh-muc-san-pham/ho-hap-ho-hen/	C:/My%20Web%20Sites/thuocnam/thuocnam.autowebsite.vn/danh-muc-san-pham/ho-hap-ho-hen/index.html	(from https://thuocnam.autowebsite.vn/)
23:59:30	3037/3037	---M-Z	200	added ('OK')	application/x-javascript	etag:%22bdd-64319c2a-2d0da0;gz%22	https://thuocnam.autowebsite.vn/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.min.js?ver=4.8.0	C:/My%20Web%20Sites/thuocnam/thuocnam.autowebsite.vn/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.min287d.js	(from https://thuocnam.autowebsite.vn/)
23:59:31	1846/1846	---M-Z	200	added ('OK')	application/x-javascript	etag:%22736-64319c2a-2d0d68;gz%22	https://thuocnam.autowebsite.vn/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.min.js?ver=2.1.4	C:/My%20Web%20Sites/thuocnam/thuocnam.autowebsite.vn/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.min6b25.js	(from https://thuocnam.autowebsite.vn/)
23:59:31	2047/2047	---M-Z	200	added ('OK')	application/x-javascript	etag:%227ff-64319c2a-2d0da5;gz%22	https://thuocnam.autowebsite.vn/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.min.js?ver=4.8.0	C:/My%20Web%20Sites/thuocnam/thuocnam.autowebsite.vn/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.min287d.js	(from https://thuocnam.autowebsite.vn/)
23:59:31	2938/2938	---M-Z	200	added ('OK')	application/x-javascript	etag:%22b7a-64319c2a-2d0d9d;gz%22	https://thuocnam.autowebsite.vn/wp-content/plugins/woocommerce/assets/js/frontend/cart-fragments.min.js?ver=4.8.0	C:/My%20Web%20Sites/thuocnam/thuocnam.autowebsite.vn/wp-content/plugins/woocommerce/assets/js/frontend/cart-fragments.min287d.js	(from https://thuocnam.autowebsite.vn/)
23:59:31	61307/61307	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Oct%202023%2022:21:35%20GMT	https://thuocnam.autowebsite.vn/danh-muc-san-pham/tieu-hoa/	C:/My%20Web%20Sites/thuocnam/thuocnam.autowebsite.vn/danh-muc-san-pham/tieu-hoa/index.html	(from https://thuocnam.autowebsite.vn/)
23:59:31	15876/15876	---M-Z	200	added ('OK')	application/x-javascript	etag:%223e04-64319c2b-2d1e44;gz%22	https://thuocnam.autowebsite.vn/wp-content/themes/flatsome/inc/extensions/flatsome-live-search/flatsome-live-search.js?ver=3.13.1	C:/My%20Web%20Sites/thuocnam/thuocnam.autowebsite.vn/wp-content/themes/flatsome/inc/extensions/flatsome-live-search/flatsome-live-search2916.js	(from https://thuocnam.autowebsite.vn/)
23:59:31	1499/1499	---M-Z	200	added ('OK')	application/x-javascript	etag:%225db-64319c2c-2d25e3;gz%22	https://thuocnam.autowebsite.vn/wp-includes/js/hoverIntent.min.js?ver=1.10.2	C:/My%20Web%20Sites/thuocnam/thuocnam.autowebsite.vn/wp-includes/js/hoverIntent.min3e5a.js	(from https://thuocnam.autowebsite.vn/)
23:59:32	159505/159505	---M-Z	200	added ('OK')	application/x-javascript	etag:%2226f11-64319c2c-2d21bb;gz%22	https://thuocnam.autowebsite.vn/wp-content/themes/flatsome/assets/js/flatsome.js?ver=3.13.1	C:/My%20Web%20Sites/thuocnam/thuocnam.autowebsite.vn/wp-content/themes/flatsome/assets/js/flatsome2916.js	(from https://thuocnam.autowebsite.vn/)
23:59:32	15151/15151	---M-Z	200	added ('OK')	application/x-javascript	etag:%223b2f-64319c2c-2d21c7;gz%22	https://thuocnam.autowebsite.vn/wp-content/themes/flatsome/assets/js/woocommerce.js?ver=3.13.1	C:/My%20Web%20Sites/thuocnam/thuocnam.autowebsite.vn/wp-content/themes/flatsome/assets/js/woocommerce2916.js	(from https://thuocnam.autowebsite.vn/)
23:59:32	61336/61336	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Oct%202023%2022:21:36%20GMT	https://thuocnam.autowebsite.vn/danh-muc-san-pham/xuong-khop/	C:/My%20Web%20Sites/thuocnam/thuocnam.autowebsite.vn/danh-muc-san-pham/xuong-khop/index.html	(from https://thuocnam.autowebsite.vn/)
23:59:33	56564/56564	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22dcf4-64319c2c-2d28e8;;;%22	https://thuocnam.autowebsite.vn/wp-includes/fonts/dashicons.eot?99ac726223c749443b642ce33df8b800	C:/My%20Web%20Sites/thuocnam/thuocnam.autowebsite.vn/wp-includes/fonts/dashicons7d4b.eot	(from https://thuocnam.autowebsite.vn/wp-includes/css/dashicons.min.css?ver=6.0)
23:59:33	61432/61432	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Oct%202023%2022:21:37%20GMT	https://thuocnam.autowebsite.vn/danh-muc-san-pham/nong-gan-thanh-nhiet/	C:/My%20Web%20Sites/thuocnam/thuocnam.autowebsite.vn/danh-muc-san-pham/nong-gan-thanh-nhiet/index.html	(from https://thuocnam.autowebsite.vn/)
23:59:33	61319/61319	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Oct%202023%2022:21:37%20GMT	https://thuocnam.autowebsite.vn/danh-muc-san-pham/me-va-be/	C:/My%20Web%20Sites/thuocnam/thuocnam.autowebsite.vn/danh-muc-san-pham/me-va-be/index.html	(from https://thuocnam.autowebsite.vn/)
23:59:33	56392/56392	---M--	200	added ('OK')	application/x-font-ttf	etag:%22dc48-64319c2c-2d28e9;;;%22	https://thuocnam.autowebsite.vn/wp-includes/fonts/dashicons.ttf?99ac726223c749443b642ce33df8b800	C:/My%20Web%20Sites/thuocnam/thuocnam.autowebsite.vn/wp-includes/fonts/dashicons7d4b.ttf	(from https://thuocnam.autowebsite.vn/wp-includes/css/dashicons.min.css?ver=6.0)
23:59:36	74324/74324	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Oct%202023%2022:21:37%20GMT	https://thuocnam.autowebsite.vn/danh-muc-san-pham/sac-dep/	C:/My%20Web%20Sites/thuocnam/thuocnam.autowebsite.vn/danh-muc-san-pham/sac-dep/index.html	(from https://thuocnam.autowebsite.vn/)
23:59:37	62406/62406	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Oct%202023%2022:21:38%20GMT	https://thuocnam.autowebsite.vn/doi-ngu-chuyen-gia/	C:/My%20Web%20Sites/thuocnam/thuocnam.autowebsite.vn/doi-ngu-chuyen-gia/index.html	(from https://thuocnam.autowebsite.vn/)
23:59:37	64904/64904	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Oct%202023%2022:21:38%20GMT	https://thuocnam.autowebsite.vn/lien-he/	C:/My%20Web%20Sites/thuocnam/thuocnam.autowebsite.vn/lien-he/index.html	(from https://thuocnam.autowebsite.vn/)
23:59:38	78841/78841	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Oct%202023%2022:21:38%20GMT	https://thuocnam.autowebsite.vn/category/video/	C:/My%20Web%20Sites/thuocnam/thuocnam.autowebsite.vn/category/video/index.html	(from https://thuocnam.autowebsite.vn/)
23:59:40	110817/110817	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Oct%202023%2022:21:41%20GMT	https://thuocnam.autowebsite.vn/gio-hang/	C:/My%20Web%20Sites/thuocnam/thuocnam.autowebsite.vn/gio-hang/index.html	(from https://thuocnam.autowebsite.vn/)
23:59:42	80347/80347	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Oct%202023%2022:21:42%20GMT	https://thuocnam.autowebsite.vn/viem-hong-cap-man-tinh-trieu-chung-nguyen-nhan-cach-chua/	C:/My%20Web%20Sites/thuocnam/thuocnam.autowebsite.vn/viem-hong-cap-man-tinh-trieu-chung-nguyen-nhan-cach-chua/index.html	(from https://thuocnam.autowebsite.vn/)
23:59:42	79094/79094	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Oct%202023%2022:21:42%20GMT	https://thuocnam.autowebsite.vn/sau-rang-la-gi-dau-hieu-nguyen-nhan-cach-tri-benh/	C:/My%20Web%20Sites/thuocnam/thuocnam.autowebsite.vn/sau-rang-la-gi-dau-hieu-nguyen-nhan-cach-tri-benh/index.html	(from https://thuocnam.autowebsite.vn/)
23:59:44	108964/108964	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Oct%202023%2022:21:44%20GMT	https://thuocnam.autowebsite.vn/san-pham/pqa-sang-da-ngoc-to-nu/	C:/My%20Web%20Sites/thuocnam/thuocnam.autowebsite.vn/san-pham/pqa-sang-da-ngoc-to-nu/index.html	(from https://thuocnam.autowebsite.vn/)
23:59:45	109317/109317	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Oct%202023%2022:21:45%20GMT	https://thuocnam.autowebsite.vn/san-pham/pqa-ngoc-to-nu/	C:/My%20Web%20Sites/thuocnam/thuocnam.autowebsite.vn/san-pham/pqa-ngoc-to-nu/index.html	(from https://thuocnam.autowebsite.vn/)
23:59:45	111010/111010	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Oct%202023%2022:21:47%20GMT	https://thuocnam.autowebsite.vn/san-pham/pqa-ngo-thu-du/	C:/My%20Web%20Sites/thuocnam/thuocnam.autowebsite.vn/san-pham/pqa-ngo-thu-du/index.html	(from https://thuocnam.autowebsite.vn/)
23:59:45	108038/108038	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Oct%202023%2022:21:48%20GMT	https://thuocnam.autowebsite.vn/san-pham/pqa-hoang-ngan-kieu/	C:/My%20Web%20Sites/thuocnam/thuocnam.autowebsite.vn/san-pham/pqa-hoang-ngan-kieu/index.html	(from https://thuocnam.autowebsite.vn/)
23:59:45	1566/1566	---M--	200	added ('OK')	image/png	etag:%2261e-64319c28-2c9815;;;%22	https://thuocnam.autowebsite.vn/wp-content/plugins/devvn-quick-buy/images/close.png	C:/My%20Web%20Sites/thuocnam/thuocnam.autowebsite.vn/wp-content/plugins/devvn-quick-buy/images/close.png	(from https://thuocnam.autowebsite.vn/wp-content/plugins/devvn-quick-buy/css/devvn-quick-buy.css?ver=2.1.3)
23:59:49	77902/77902	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Oct%202023%2022:21:51%20GMT	https://thuocnam.autowebsite.vn/anh-hung-nghe-an-chia-se-ve-benh-hen-suyen-cua-minh/	C:/My%20Web%20Sites/thuocnam/thuocnam.autowebsite.vn/anh-hung-nghe-an-chia-se-ve-benh-hen-suyen-cua-minh/index.html	(from https://thuocnam.autowebsite.vn/)
23:59:50	77959/77959	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Oct%202023%2022:21:51%20GMT	https://thuocnam.autowebsite.vn/bien-phap-khac-phuc-khi-tre-coi-xuong-suy-dinh-duong/	C:/My%20Web%20Sites/thuocnam/thuocnam.autowebsite.vn/bien-phap-khac-phuc-khi-tre-coi-xuong-suy-dinh-duong/index.html	(from https://thuocnam.autowebsite.vn/)
23:59:50	78697/78697	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Oct%202023%2022:21:52%20GMT	https://thuocnam.autowebsite.vn/pgs-ts-tran-quoc-binh-noi-ve-nguyen-nhan-cach-dieu-tri-benh-dau-than-kinh-toa/	C:/My%20Web%20Sites/thuocnam/thuocnam.autowebsite.vn/pgs-ts-tran-quoc-binh-noi-ve-nguyen-nhan-cach-dieu-tri-benh-dau-than-kinh-toa/index.html	(from https://thuocnam.autowebsite.vn/)
23:59:50	110147/110147	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Oct%202023%2022:21:51%20GMT	https://thuocnam.autowebsite.vn/san-pham/pqa-dang-thanh/	C:/My%20Web%20Sites/thuocnam/thuocnam.autowebsite.vn/san-pham/pqa-dang-thanh/index.html	(from https://thuocnam.autowebsite.vn/)
23:59:50	82088/82088	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Oct%202023%2022:21:56%20GMT	https://thuocnam.autowebsite.vn/benh-ly-viem-xuong-khop-nguyen-nhan-dau-hieu-cach-chua/	C:/My%20Web%20Sites/thuocnam/thuocnam.autowebsite.vn/benh-ly-viem-xuong-khop-nguyen-nhan-dau-hieu-cach-chua/index.html	(from https://thuocnam.autowebsite.vn/)
23:59:50	11520/11520	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222d00-64319c2c-2d21d0;;;%22	https://thuocnam.autowebsite.vn/wp-content/themes/flatsome/assets/css/icons/fl-icons.eot	C:/My%20Web%20Sites/thuocnam/thuocnam.autowebsite.vn/wp-content/themes/flatsome/assets/css/icons/fl-icons.eot	(from https://thuocnam.autowebsite.vn/wp-content/themes/flatsome/assets/css/fl-icons.css?ver=3.12)
23:59:50	78238/78238	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Oct%202023%2022:21:56%20GMT	https://thuocnam.autowebsite.vn/nha-may-san-xuat-thuoc-dong-duoc-dat-tieu-chuan-gmp-who/	C:/My%20Web%20Sites/thuocnam/thuocnam.autowebsite.vn/nha-may-san-xuat-thuoc-dong-duoc-dat-tieu-chuan-gmp-who/index.html	(from https://thuocnam.autowebsite.vn/)
23:59:50	6536/6536	---M--	200	added ('OK')	font/woff2	etag:%221988-64319c2c-2d21d1;;;%22	https://thuocnam.autowebsite.vn/wp-content/themes/flatsome/assets/css/icons/fl-icons.woff2	C:/My%20Web%20Sites/thuocnam/thuocnam.autowebsite.vn/wp-content/themes/flatsome/assets/css/icons/fl-icons.woff2	(from https://thuocnam.autowebsite.vn/wp-content/themes/flatsome/assets/css/fl-icons.css?ver=3.12)
23:59:50	11352/11352	---M--	200	added ('OK')	application/x-font-ttf	etag:%222c58-64319c2c-2d21cd;;;%22	https://thuocnam.autowebsite.vn/wp-content/themes/flatsome/assets/css/icons/fl-icons.ttf	C:/My%20Web%20Sites/thuocnam/thuocnam.autowebsite.vn/wp-content/themes/flatsome/assets/css/icons/fl-icons.ttf	(from https://thuocnam.autowebsite.vn/wp-content/themes/flatsome/assets/css/fl-icons.css?ver=3.12)
23:59:51	79532/79532	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Oct%202023%2022:21:56%20GMT	https://thuocnam.autowebsite.vn/nguyen-nhan-trieu-chung-va-cach-chua-cua-benh-viem-gan/	C:/My%20Web%20Sites/thuocnam/thuocnam.autowebsite.vn/nguyen-nhan-trieu-chung-va-cach-chua-cua-benh-viem-gan/index.html	(from https://thuocnam.autowebsite.vn/)
23:59:51	11428/11428	---M--	200	added ('OK')	application/font-woff	etag:%222ca4-64319c2c-2d21ce;;;%22	https://thuocnam.autowebsite.vn/wp-content/themes/flatsome/assets/css/icons/fl-icons.woff	C:/My%20Web%20Sites/thuocnam/thuocnam.autowebsite.vn/wp-content/themes/flatsome/assets/css/icons/fl-icons.woff	(from https://thuocnam.autowebsite.vn/wp-content/themes/flatsome/assets/css/fl-icons.css?ver=3.12)
23:59:51	31914/31914	---M-Z	200	added ('OK')	image/svg+xml	etag:%227caa-64319c2c-2d21cf;gz%22	https://thuocnam.autowebsite.vn/wp-content/themes/flatsome/assets/css/icons/fl-icons.svg	C:/My%20Web%20Sites/thuocnam/thuocnam.autowebsite.vn/wp-content/themes/flatsome/assets/css/icons/fl-icons.svg	(from https://thuocnam.autowebsite.vn/wp-content/themes/flatsome/assets/css/fl-icons.css?ver=3.12)
23:59:51	81806/81806	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Oct%202023%2022:21:57%20GMT	https://thuocnam.autowebsite.vn/nhung-bieu-hien-bao-hieu-benh-tri-cach-chua-benh-tri/	C:/My%20Web%20Sites/thuocnam/thuocnam.autowebsite.vn/nhung-bieu-hien-bao-hieu-benh-tri-cach-chua-benh-tri/index.html	(from https://thuocnam.autowebsite.vn/)
23:59:52	3790/3790	---M--	200	added ('OK')	image/png	etag:%22ece-64319c2c-2d2244;;;%22	https://thuocnam.autowebsite.vn/wp-content/themes/flatsome/assets/img/shadow@2x.png	C:/My%20Web%20Sites/thuocnam/thuocnam.autowebsite.vn/wp-content/themes/flatsome/assets/img/shadow@2x.png	(from https://thuocnam.autowebsite.vn/wp-content/themes/flatsome/assets/css/flatsome.css?ver=3.13.1)
23:59:52	1020/1020	---M--	200	added ('OK')	image/png	etag:%223fc-64319c2c-2d21e3;;;%22	https://thuocnam.autowebsite.vn/wp-content/themes/flatsome/assets/img/underline.png	C:/My%20Web%20Sites/thuocnam/thuocnam.autowebsite.vn/wp-content/themes/flatsome/assets/img/underline.png	(from https://thuocnam.autowebsite.vn/wp-content/themes/flatsome/assets/css/flatsome.css?ver=3.13.1)
23:59:56	88136/88136	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Oct%202023%2022:21:58%20GMT	https://thuocnam.autowebsite.vn/benh-dau-da-day-la-gi-nguyen-nhan-dau-hieu-va-cach-chua/	C:/My%20Web%20Sites/thuocnam/thuocnam.autowebsite.vn/benh-dau-da-day-la-gi-nguyen-nhan-dau-hieu-va-cach-chua/index.html	(from https://thuocnam.autowebsite.vn/)
23:59:56	84546/84546	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Oct%202023%2022:21:58%20GMT	https://thuocnam.autowebsite.vn/nong-trong-bung-khi-mang-thai-co-anh-huong-gi-khong/	C:/My%20Web%20Sites/thuocnam/thuocnam.autowebsite.vn/nong-trong-bung-khi-mang-thai-co-anh-huong-gi-khong/index.html	(from https://thuocnam.autowebsite.vn/)
23:59:56	83968/83968	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Oct%202023%2022:21:58%20GMT	https://thuocnam.autowebsite.vn/nong-trong-nguoi-an-gi-uong-gi-de-giai-nhiet-tot-nhat/	C:/My%20Web%20Sites/thuocnam/thuocnam.autowebsite.vn/nong-trong-nguoi-an-gi-uong-gi-de-giai-nhiet-tot-nhat/index.html	(from https://thuocnam.autowebsite.vn/)
23:59:56	85451/85451	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Oct%202023%2022:21:59%20GMT	https://thuocnam.autowebsite.vn/mach-ban-nhung-cach-di-ve-sinh-khi-bi-tao-bon-don-gian-ma-cuc-ky-hieu-qua/	C:/My%20Web%20Sites/thuocnam/thuocnam.autowebsite.vn/mach-ban-nhung-cach-di-ve-sinh-khi-bi-tao-bon-don-gian-ma-cuc-ky-hieu-qua/index.html	(from https://thuocnam.autowebsite.vn/)
23:59:57	63248/63248	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Oct%202023%2022:22:03%20GMT	https://thuocnam.autowebsite.vn/tai-khoan/lost-password/	C:/My%20Web%20Sites/thuocnam/thuocnam.autowebsite.vn/tai-khoan/lost-password/index.html	(from https://thuocnam.autowebsite.vn/)
23:59:57	3358/3358	---M--	200	added ('OK')	image/png	etag:%22d1e-64319c2a-2d181c;;;%22	https://thuocnam.autowebsite.vn/wp-content/uploads/2020/06/bg_header_big1.png	C:/My%20Web%20Sites/thuocnam/thuocnam.autowebsite.vn/wp-content/uploads/2020/06/bg_header_big1.png	(from https://thuocnam.autowebsite.vn/wp-content/themes/web2s-vn/style.css?ver=3.13.1)
23:59:57	33274/33274	---M--	200	added ('OK')	image/png	etag:%2281fa-64319c2a-2d17bb;;;%22	https://thuocnam.autowebsite.vn/wp-content/uploads/2020/06/bg_menu.png	C:/My%20Web%20Sites/thuocnam/thuocnam.autowebsite.vn/wp-content/uploads/2020/06/bg_menu.png	(from https://thuocnam.autowebsite.vn/wp-content/themes/web2s-vn/style.css?ver=3.13.1)
23:59:57	2389/2389	---M--	200	added ('OK')	image/png	etag:%22955-64319c2b-2d1875;;;%22	https://thuocnam.autowebsite.vn/wp-content/uploads/2020/06/bg_video-1.png	C:/My%20Web%20Sites/thuocnam/thuocnam.autowebsite.vn/wp-content/uploads/2020/06/bg_video-1.png	(from https://thuocnam.autowebsite.vn/wp-content/themes/web2s-vn/style.css?ver=3.13.1)
23:59:57	1843/1843	---M--	200	added ('OK')	image/png	etag:%22733-64319c2a-2d17d1;;;%22	https://thuocnam.autowebsite.vn/wp-content/uploads/2020/06/icon_about_news.png	C:/My%20Web%20Sites/thuocnam/thuocnam.autowebsite.vn/wp-content/uploads/2020/06/icon_about_news.png	(from https://thuocnam.autowebsite.vn/wp-content/themes/web2s-vn/style.css?ver=3.13.1)
23:59:57	30217/30217	---M--	200	added ('OK')	image/jpeg	etag:%227609-64319c2b-2d18a4;;;%22	https://thuocnam.autowebsite.vn/wp-content/uploads/2020/06/bg_experts.jpg	C:/My%20Web%20Sites/thuocnam/thuocnam.autowebsite.vn/wp-content/uploads/2020/06/bg_experts.jpg	(from https://thuocnam.autowebsite.vn/wp-content/themes/web2s-vn/style.css?ver=3.13.1)
23:59:58	2402/2402	---M--	200	added ('OK')	image/png	etag:%22962-64319c2b-2d1872;;;%22	https://thuocnam.autowebsite.vn/wp-content/uploads/2020/06/team-icon-png.png	C:/My%20Web%20Sites/thuocnam/thuocnam.autowebsite.vn/wp-content/uploads/2020/06/team-icon-png.png	(from https://thuocnam.autowebsite.vn/wp-content/themes/web2s-vn/style.css?ver=3.13.1)
23:59:58	1515/1515	---M--	200	added ('OK')	image/png	etag:%225eb-64319c2a-2d17c7;;;%22	https://thuocnam.autowebsite.vn/wp-content/uploads/2020/06/icon_first.png	C:/My%20Web%20Sites/thuocnam/thuocnam.autowebsite.vn/wp-content/uploads/2020/06/icon_first.png	(from https://thuocnam.autowebsite.vn/wp-content/themes/web2s-vn/style.css?ver=3.13.1)
23:59:58	1529/1529	---M--	200	added ('OK')	image/png	etag:%225f9-64319c2b-2d18f3;;;%22	https://thuocnam.autowebsite.vn/wp-content/uploads/2020/06/menu-icon.png	C:/My%20Web%20Sites/thuocnam/thuocnam.autowebsite.vn/wp-content/uploads/2020/06/menu-icon.png	(from https://thuocnam.autowebsite.vn/wp-content/themes/web2s-vn/style.css?ver=3.13.1)
23:59:58	2416/2416	---M--	200	added ('OK')	image/png	etag:%22970-64319c2b-2d1849;;;%22	https://thuocnam.autowebsite.vn/wp-content/uploads/2020/06/user-icon.png	C:/My%20Web%20Sites/thuocnam/thuocnam.autowebsite.vn/wp-content/uploads/2020/06/user-icon.png	(from https://thuocnam.autowebsite.vn/wp-content/themes/web2s-vn/style.css?ver=3.13.1)
23:59:58	2235/2235	---M--	200	added ('OK')	image/png	etag:%228bb-64319c2a-2d17dd;;;%22	https://thuocnam.autowebsite.vn/wp-content/uploads/2020/06/phone-icon.png	C:/My%20Web%20Sites/thuocnam/thuocnam.autowebsite.vn/wp-content/uploads/2020/06/phone-icon.png	(from https://thuocnam.autowebsite.vn/wp-content/themes/web2s-vn/style.css?ver=3.13.1)
